LABEL	texte
0	"Le Lièvre et la Tortue Rien ne sert de courir ; il faut partir à point : Le Lièvre et la Tortue en sont un témoignage. « Gageons, dit celle-ci, que vous n’atteindrez point Sitôt que moi ce but. – Sitôt ! êtes-vous sage ? Repartit l’animal léger : Ma commère, il vous faut purger Avec quatre grains d’ellébore. – Sage ou non, je parie encore. » Ainsi fut fait ; et de tous deux On mit près du but les enjeux ; Savoir quoi, ce n’est pas l’affaire, Ni de quel juge l’on convint. Notre Lièvre n’avait que quatre pas à faire ; J’entends de ceux qu’il fait lorsque, prêt d’être atteint, Il s’éloigne des chiens, les renvoie aux calendes, Et leur fait arpenter les landes. Ayant, dis-je, du temps de reste pour brouter, Pour dormir, et pour écouter D’où vient le vent, il laisse la Tortue 57 Aller son train de sénateur. Elle part, elle s’évertue ; Elle se hâte avec lenteur. Lui cependant méprise une telle victoire, Tient la gageure à peu de gloire, Croit qu’il y va de son honneur De partir tard. Il broute, il se repose ; Il s’amuse à toute autre chose Qu’à la gageure. À la fin, quand il vit Que l’autre touchait presque au bout de la carrière, Il partit comme un trait ; mais les élans qu’il fit Furent vains : la Tortue arriva la première. « Eh bien ! lui cria-t-elle, avais-je pas raison ? De quoi vous sert votre vitesse ? Moi l’emporter ! et que serait-ce Si vous portiez une maison ? 58 "
0	"Les deux Mulets Deux Mulets cheminaient, l’un d’avoine chargé, L’autre portant l’argent de la gabelle. Celui-ci, glorieux d’une charge si belle, N’eût voulu pour beaucoup en être soulagé. Il marchait d’un pas relevé, Et faisait sonner sa sonnette ; Quand, l’ennemi se présentant, Comme il en voulait à l’argent, Sur le Mulet du fisc une troupe se jette, Le saisit au frein et l’arrête. Le mulet, en se défendant, Se sent percé de coups ; il gémit, il soupire. « Est-ce donc là, dit-il, ce qu’on m’avait promis ? Ce Mulet qui me suit du danger se retire ; Et moi j’y tombe et je péris ! – Ami, lui dit son camarade, Il n’est pas toujours bon d’avoir un haut emploi : Si tu n’avais servi qu’un meunier, comme moi, Tu ne serais pas si malade. » 9 "
0	"Le Chameau et les Bâtons flottants Le premier qui vit un Chameau S’enfuit à cet objet nouveau ; Le second approcha ; le troisième osa faire Un licou pour le Dromadaire. L’accoutumance ainsi nous rend tout familier. Ce qui nous paraissait terrible et singulier S’apprivoise avec notre vue, Quand ce vient à la continue. Et puisque nous voici tombés sur ce sujet : On avait mis des gens au guet, Qui, voyant sur les eaux de loin certain objet, Ne purent s’empêcher de dire Que c’était un puissant navire. Quelques moments après, l’objet devient brûlot, Et puis nacelle, et puis ballot, Enfin bâtons flottants sur l’onde. J’en sais beaucoup, de par le monde À qui ceci conviendrait bien : De loin, c’est quelque chose, et de près, ce n’est rien. 150 "
1	"Le Charlatan Le Monde n’a jamais manqué de charlatans : Cette science, de tout temps Fut en professeurs très fertile. Tantôt l’un en théâtre affronte l’Achéron, Et l’autre affiche par la ville Qu’il est un passe-Cicéron. Un des derniers se vantait d’être En éloquence si grand maître, Qu’il rendrait disert un badaud, Un manant, un rustre, un lourdaud ; « Oui, messieurs, un lourdaud, un animal, un âne : Que l’on amène un âne, un âne renforcé, Je le rendrai maître passé ; Et veux qu’il porte la soutane. » Le prince sut la chose ; il manda le rhéteur. « J’ai, dit-il, en mon écurie Un fort beau roussin d’Arcadie ; J’en voudrais faire un orateur. – Sire, vous pouvez tout », reprit d’abord notre homme, On lui donna certaine somme. 71 Il devait, au bout de dix ans, Mettre son âne sur les bancs ; Sinon, il consentait d’être en place publique Guindé la hart au col, étranglé court et net, Ayant au dos sa rhétorique, Et les oreilles d’un baudet. Quelqu’un des courtisans lui dit qu’à la potence Il voulait l’aller voir, et que, pour un pendu, Il aurait bonne grâce et beaucoup de prestance : Surtout qu’il se souvînt de faire à l’assistance Un discours où son art fût au long étendu ; Un discours pathétique, et dont le formulaire Servît à certains Cicérons Vulgairement nommés larrons. L’autre reprit : « Avant l’affaire, Le roi, l’âne, ou moi, nous mourrons. » Il avait raison. C’est folie De compter sur dix ans de vie. Soyons bien buvants, bien mangeants, Nous devons à la mort de trois l’un en dix ans. 72 "
0	"Le Soleil et les Grenouilles Aux noces d’un tyran tout le peuple en liesse Noyait son souci dans les pots. Ésope seul trouvait que les gens étaient sots De témoigner tant d’allégresse. Le Soleil, disait-il, eut dessein autrefois De songer à l’hyménée. Aussitôt on ouït, d’une commune voix Se plaindre de leur destinée Les citoyennes des étangs. « Que ferons-nous, s’il lui vient des enfants ? Dirent-elles au Sort : un seul Soleil à peine Se peut souffrir ; une demi-douzaine Mettra la mer à sec et tous ses habitants. Adieu joncs et marais : notre race est détruite ; Bientôt on la verra réduite À l’eau du Styx. » Pour un pauvre animal, Grenouilles, à mon sens, ne raisonnaient pas mal. 61 "
0	"Le Lièvre et les Grenouilles Un Lièvre en son gîte songeait (Car que faire en un gîte, à moins que l’on ne songe ?) ; Dans un profond ennui ce Lièvre se plongeait : Cet animal est triste, et la crainte le ronge. « Les gens de naturel peureux Sont, disait-il, bien malheureux ; Ils ne sauraient manger morceau qui leur profite, Jamais un plaisir pur, toujours assauts divers. Voilà comme je vis : cette crainte maudite M’empêche de dormir, sinon les yeux ouverts. – Corrigez-vous, dira quelque sage cervelle. – Et la peur se corrige-t-elle ? Je crois même qu’en bonne foi Les hommes ont peur comme moi » Ainsi raisonnait notre Lièvre, Et cependant faisait le guet. Il était douteux, inquiet : Un souffle, une ombre, un rien, tout lui donnait la fièvre. 70 Le mélancolique animal, En rêvant à cette matière, Entend un léger bruit : ce lui fut un signal Pour s’enfuir devers sa tanière. Il s’en alla passer sur le bord d’un étang. Grenouilles aussitôt de sauter dans les ondes, Grenouilles de rentrer en leurs grottes profondes. « Oh ! dit-il, j’en fais faire autant Qu’on m’en fait faire ! Ma présence Effraye aussi les gens, je mets l’alarme au camp ! Et d’où me vient cette vaillance ? Comment ! des animaux qui tremblent devant moi ! Je suis donc un foudre de guerre ? Il n’est, je le vois bien, si poltron sur la terre Qui ne puisse trouver un plus poltron que soi. » 71 "
0	"Le Chien qui porte à son cou le dîner de son Maître Nous n’avons pas les yeux à l’épreuve des belles, Ni les mains à celle de l’or : Peu de gens gardent un trésor Avec des soins assez fidèles. Certain Chien, qui portait la pitance au logis, S’était fait un collier du dîner de son maître. Il était tempérant, plus qu’il n’eût voulu l’être Quand il voyait un mets exquis ; Mais enfin il l’était : et, tous tant que nous sommes, Nous nous laissons tenter à l’approche des biens. Chose étrange ! on apprend la tempérance aux chiens, Et l’on ne peut l’apprendre aux hommes ! Ce chien-ci donc étant de la sorte atourné, Un Mâtin passe, et veut lui prendre le dîner. Il n’en eut pas toute la joie Qu’il espérait d’abord : le Chien mit bas la proie, Pour la défendre mieux, n’en étant plus chargé. 149 Grand combat. D’autres chiens arrivent : Ils étaient de ceux-là qui vivent Sur le public, et craignent peu les coups. Notre Chien, se voyant trop faible contre eux tous, Et que la chair courait un danger manifeste, Voulut avoir sa part ; et lui sage, il leur dit : « Point de courroux, messieurs ; mon lopin me suffit : Faites votre profit du reste. » À ces mots, le premier, il vous happe un morceau ; Et chacun de tirer, le Mâtin, la canaille, À qui mieux mieux : ils firent tous ripaille ; Chacun d’eux eut part au gâteau. Je crois voir en ceci l’image d’une ville, Où l’on met les deniers à la merci des gens. Échevins, prévôt des marchands, Tout fait sa main : le plus habile Donne aux autres l’exemple, et c’est un passe-temps De leur voir nettoyer un monceau de pistoles. Si quelque scrupuleux, par des raisons frivoles, Veut défendre l’argent et dit le moindre mot, 150 On lui fait voir qu’il est un sot. Il n’a pas de peine à se rendre : C’est bientôt le premier à prendre. 151 "
0	"Le Pot de terre et le Pot de fer Le Pot de fer proposa Au Pot de terre un voyage. Celui-ci s’en excusa, Disant qu’il ferait que sage De garder le coin du feu : Car il lui fallait si peu, Si peu, que la moindre chose De son débris serait cause : Il n’en reviendrait morceau. « Pour vous, dit-il, dont la peau Est plus dure que la mienne, Je ne vois rien qui vous tienne. – Nous vous mettrons à couvert, Repartit le Pot de fer : Si quelque matière dure Vous menace, d’aventure, Entre deux je passerai, Et du coup vous sauverai. » Cette offre le persuade. 9 Pot de fer son camarade Se met droit à ses côtés. Mes gens s’en vont à trois pieds, Clopin-clopant, comme ils peuvent, L’un contre l’autre jetés Au moindre hoquet qu’ils trouvent. Le Pot de terre en souffre ; il n’eut pas fait cent pas Que par son compagnon il fut mis en éclats, Sans qu’il eût lieu de se plaindre. Ne nous associons qu’avecque nos égaux ; Ou bien il nous faudra craindre Le destin d’un de ces pots. 10 "
1	"Testament expliqué par Ésope Si ce qu’on dit d’Ésope est vrai, C’était l’oracle de la Grèce : Lui seul avait plus de sagesse Que tout l’Aréopage. En voici pour essai Une histoire des plus gentilles Et qui pourra plaire au lecteur. Un certain homme avait trois filles, Toutes trois de contraire humeur : Une buveuse, une coquette, La troisième, avare parfaite. Cet homme, par son testament, Selon les lois municipales, Leur laissa tout son bien par portions égales, Et donnant à leur mère tant, Payable quand chacune d’elles Ne posséderait plus sa contingente part. Le père mort, les trois femelles Courent au testament, sans attendre plus tard. On le lit, on tâche d’entendre 82 La volonté du testateur ; Mais en vain ; car comment comprendre Qu’aussitôt que chacune sœur Ne possédera plus sa part héréditaire, Il lui faudra payer sa mère ? Ce n’est pas un fort bon moyen Pour payer, que d’être sans bien. Que voulait donc dire le père ? L’affaire est consultée, et tous les avocats, Après avoir tourné le cas En cent et cent mille manières, Y jettent leur bonnet, se confessent vaincus, Et conseillent aux héritières De partager le bien sans songer au surplus. « Quant à la somme de la veuve, Voici, leur dirent-ils, ce que le conseil trouve : Il faut que chaque sœur se charge par traité Du tiers, payable à volonté, Si mieux n’aime la mère en créer une rente, Dès le décès du mort courante. » La chose ainsi réglée, on composa trois lots : 83 En l’un, les maisons de bouteille, Les buffets dressés sous la treille, La vaisselle d’argent, les cuvettes, les brocs, Les magasins de malvoisie, Les esclaves de bouche, et pour dire en deux mots, L’attirail de la goinfrerie ; Dans un autre, celui de la coquetterie, La maison de la ville et les meubles exquis, Les eunuques et les coiffeuses, Et les brodeuses, Les joyaux, les robes de prix ; Dans le troisième lot, les fermes, le ménage, Les troupeaux et le pâturage, Valets et bêtes de labeur. Ces lots faits, on jugea que le sort pourrait faire Que peut-être pas une sœur N’aurait ce qui lui pourrait plaire. Ainsi chacune prit son inclination, Le tout à l’estimation. Ce fut dans la ville d’Athènes Que cette rencontre arriva. 84 Petits et grands, tout approuva Le partage et le choix : Ésope seul trouva Qu’après bien du temps et des peines Les gens avaient pris justement Le contre-pied du testament. « Si le défunt vivait, disait-il, que l’Attique Aurait de reproches de lui ! Comment ! ce peuple, qui se pique D’être le plus subtil des peuples d’aujourd’hui, A si mal entendu la volonté suprême D’un testateur ? » Ayant ainsi parlé, Il fait le partage lui-même, Et donne à chaque sœur un lot contre son gré ; Rien qui pût être convenable, Partant rien aux sœurs d’agréable : À la coquette, l’attirail Qui suit les personnes buveuses ; La biberonne eut le bétail ; La ménagère eut les coiffeuses. Tel fut l’avis du Phrygien, Alléguant qu’il n’était moyen 85 Plus sûr pour obliger les filles À se défaire de leur bien ; Qu’elles se marieraient dans les bonnes familles, Quand on leur verrait de l’argent ; Paieraient leur mère tout comptant ; Ne posséderaient plus les effets de leur père : Ce que disait le testament. Le peuple s’étonna comme il se pouvait faire Qu’un homme seul eût plus de sens Qu’une multitude de gens. 86 "
1	"L’éducation Laridon et César, frères dont l’origine Venait de chiens fameux, beaux, bien faits et hardis, À deux maîtres divers échus au temps jadis, Hantaient, l’un les forêts, et l’autre la cuisine. Ils avaient eu d’abord chacun un autre nom ; Mais la diverse nourriture Fortifiant en l’un cette heureuse nature, En l’autre l’altérant, un certain marmiton Nomma celui-ci Laridon. Son frère, ayant couru mainte haute aventure, Mis maint cerf aux abois, maint sanglier abattu, Fut le premier César que la gent chienne ait eu. On eut soin d’empêcher qu’une indigne maîtresse Ne fit en ses enfants dégénérer son sang. Laridon négligé témoignait sa tendresse À l’objet le premier passant. Il peupla tout de son engeance : Tournebroches par lui rendus communs en France Y font un corps à part, gens fuyants les hasards, 194 Peuple antipode des Césars. On ne suit pas toujours ses aïeux ni son père : Le peu de soin, le temps, tout fait qu’on dégénère. Faute de cultiver la nature et ses dons, Oh ! combien de Césars deviendront Laridons ! 195 "
